,IP,Time,URL,Status,month,day,Methods,URL_new
1882,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1883,10.129.2.1,30/Nov/2017,GET /details.php?id=44 HTTP/1.1,200,Nov,30,GET ,details.php?id=44 HTTP
1884,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1885,10.129.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Nov,30,GET ,details.php?id=41 HTTP
1886,10.129.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,30,GET ,contest.php HTTP
1887,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1888,10.129.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
1889,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,302,Nov,30,GET , HTTP
1890,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Nov,30,GET ,login.php HTTP
1891,10.130.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,30,GET ,css
1892,10.128.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,30,GET ,css
1893,10.131.0.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,30,GET ,css
1894,10.131.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,30,GET ,css
1895,10.129.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,30,GET ,css
1896,10.128.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,30,GET ,js
1897,10.131.0.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,30,GET ,js
1898,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
1899,10.131.0.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,30,GET ,fonts
1900,10.131.0.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,Nov,30,GET ,sign.php HTTP
1901,10.131.0.1,30/Nov/2017,POST /action.php HTTP/1.1,302,Nov,30,POST ,action.php HTTP
1902,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Nov,30,GET ,login.php HTTP
1903,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Nov,30,POST ,process.php HTTP
1904,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Nov,30,GET ,home.php HTTP
1905,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
1906,10.131.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,30,GET ,js
1907,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1908,10.131.2.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Nov,30,GET ,details.php?id=45 HTTP
1909,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1910,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,200,Nov,30,GET , HTTP
1911,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1912,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
1913,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,200,Nov,30,GET , HTTP
1914,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&show=bruce HTTP
1915,10.129.2.1,30/Nov/2017,GET /contestsubmit.php?id=41 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=41 HTTP
1916,10.130.2.1,30/Nov/2017,GET /profile.php?user=bruce HTTP/1.1,200,Nov,30,GET ,profile.php?user=bruce HTTP
1917,10.129.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
1918,10.131.0.1,30/Nov/2017,GET /js/jquery.min.js HTTP/1.1,200,Nov,30,GET ,js
1919,10.129.2.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,200,Nov,30,GET ,js
1920,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&show=bruce HTTP
1921,10.129.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
1922,10.131.0.1,30/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Research%20Items&cod=16 HTTP
1923,10.128.2.1,30/Nov/2017,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP
1924,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1925,10.128.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Nov,30,GET ,details.php?id=41 HTTP
1926,10.128.2.1,30/Nov/2017,GET /contestsubmit.php?id=41 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=41 HTTP
1927,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
1928,10.128.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
1929,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1930,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1931,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,302,Nov,30,GET , HTTP
1932,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&page=1 HTTP
1933,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Nov,30,GET ,login.php HTTP
1934,10.130.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,30,GET ,css
1935,10.130.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,30,GET ,css
1936,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,30,GET ,css
1937,10.128.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,30,GET ,css
1938,10.131.0.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,30,GET ,css
1939,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&page=1 HTTP
1940,10.128.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,30,GET ,js
1941,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,30,GET ,js
1942,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
1943,10.131.0.1,30/Nov/2017,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP
1944,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1945,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1946,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
1947,10.128.2.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,30,GET ,details.php?id=42 HTTP
1948,10.128.2.1,30/Nov/2017,GET /details.php?id=46 HTTP/1.1,200,Nov,30,GET ,details.php?id=46 HTTP
1949,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,200,Nov,30,GET , HTTP
1950,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1951,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1952,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
1953,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&show=tanu_1603070 HTTP
1954,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
1955,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
1956,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1957,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&show=bruce HTTP
1958,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&show=bruce HTTP
1959,10.131.0.1,30/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=42 HTTP
1960,10.131.0.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
1961,10.131.0.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
1962,10.130.2.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Nov,30,GET ,details.php?id=43 HTTP
1963,10.128.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
1964,10.130.2.1,30/Nov/2017,GET /details.php?id=44 HTTP/1.1,200,Nov,30,GET ,details.php?id=44 HTTP
1965,10.131.0.1,30/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Research%20Items&cod=16 HTTP
1966,10.129.2.1,30/Nov/2017,GET /contestsubmit.php?id=41 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=41 HTTP
1967,10.129.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
1968,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,302,Nov,30,GET , HTTP
1969,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Nov,30,GET ,login.php HTTP
1970,10.131.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,30,GET ,css
1971,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,30,GET ,css
1972,10.128.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,30,GET ,css
1973,10.129.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,30,GET ,css
1974,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,30,GET ,css
1975,10.129.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
1976,10.128.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,30,GET ,js
1977,10.128.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,30,GET ,js
1978,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
1979,10.131.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,30,GET ,fonts
1980,10.131.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Nov,30,POST ,process.php HTTP
1981,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Nov,30,GET ,home.php HTTP
1982,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
1983,10.128.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,30,GET ,js
1984,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1985,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1986,10.128.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Nov,30,GET ,details.php?id=41 HTTP
1987,10.129.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Nov,30,GET ,img
1988,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
1989,10.131.0.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Nov,30,GET ,details.php?id=45 HTTP
1990,10.131.0.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,206,Nov,30,GET ,img
1991,10.128.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,206,Nov,30,GET ,img
1992,10.129.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,206,Nov,30,GET ,img
1993,10.128.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,206,Nov,30,GET ,img
1994,10.130.2.1,30/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=42 HTTP
1995,10.130.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
1996,10.130.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
1997,10.131.0.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,206,Nov,30,GET ,img
1998,10.131.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,206,Nov,30,GET ,img
1999,10.130.2.1,30/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Research%20Items&cod=16 HTTP
2000,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
2001,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2002,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16 HTTP
2003,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2004,10.129.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
2005,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,Nov,30,GET ,contestsubmission.php?id=16&show=tanu_1603070 HTTP
2006,10.128.2.1,30/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=42 HTTP
2007,10.129.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,30,GET ,standings.php?id=16 HTTP
2008,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2009,10.129.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Nov,30,GET ,details.php?id=41 HTTP
2010,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
2011,10.128.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
2012,10.128.2.1,30/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Research%20Items&cod=16 HTTP
2013,10.131.2.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,30,GET ,details.php?id=42 HTTP
2014,10.131.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,30,GET ,fonts
2015,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2016,10.129.2.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Nov,30,GET ,details.php?id=45 HTTP
2017,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2018,10.128.2.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,30,GET ,details.php?id=42 HTTP
2019,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2020,10.128.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Nov,30,GET ,details.php?id=41 HTTP
2021,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2022,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,302,Nov,30,GET , HTTP
2023,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Nov,30,GET ,login.php HTTP
2024,10.129.2.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Nov,30,GET ,details.php?id=43 HTTP
2025,10.128.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,30,GET ,css
2026,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,30,GET ,css
2027,10.129.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,30,GET ,css
2028,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,30,GET ,css
2029,10.130.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,206,Nov,30,GET ,css
2030,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,30,GET ,js
2031,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,30,GET ,js
2032,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
2033,10.129.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,206,Nov,30,GET ,css
2034,10.129.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,30,GET ,fonts
2035,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2036,10.128.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,30,GET ,contest.php HTTP
2037,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Final%20Test HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Final%20Test HTTP
2038,10.128.2.1,30/Nov/2017,GET /details.php?id=39 HTTP/1.1,200,Nov,30,GET ,details.php?id=39 HTTP
2039,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,302,Nov,30,GET , HTTP
2040,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Nov,30,GET ,login.php HTTP
2041,10.129.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,30,GET ,css
2042,10.128.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,30,GET ,css
2043,10.129.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,30,GET ,css
2044,10.131.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,30,GET ,css
2045,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,30,GET ,css
2046,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,30,GET ,js
2047,10.129.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,30,GET ,js
2048,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
2049,10.131.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,30,GET ,contest.php HTTP
2050,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2051,10.129.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Nov,30,POST ,process.php HTTP
2052,10.129.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,30,GET ,login.php?value=fail HTTP
2053,10.128.2.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=45 HTTP
2054,10.130.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Nov,30,POST ,process.php HTTP
2055,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
2056,10.130.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,30,GET ,login.php?value=fail HTTP
2057,10.128.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
2058,10.131.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Nov,30,POST ,process.php HTTP
2059,10.131.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,30,GET ,login.php?value=fail HTTP
2060,10.129.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,30,GET ,login.php?value=fail HTTP
2061,10.129.2.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,30,GET ,details.php?id=42 HTTP
2062,10.130.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Factorial%20Factorization&cod=16 HTTP
2063,10.130.2.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,Nov,30,GET ,contestsubmit.php?id=45 HTTP
2064,10.128.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Nov,30,POST ,process.php HTTP
2065,10.128.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Nov,30,GET ,login.php?value=fail HTTP
2066,10.130.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,30,POST ,pcompile.php HTTP
2067,10.130.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,30,POST ,contestsubmission.php HTTP
2068,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
2069,10.128.2.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,Nov,30,GET ,sign.php HTTP
2070,10.130.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Nov,30,GET ,details.php?name=Factorial%20Factorization&cod=16 HTTP
2071,10.128.2.1,30/Nov/2017,POST /action.php HTTP/1.1,302,Nov,30,POST ,action.php HTTP
2072,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Nov,30,GET ,login.php HTTP
2073,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Nov,30,POST ,process.php HTTP
2074,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Nov,30,GET ,home.php HTTP
2075,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,30,GET ,bootstrap-3.3.7
2076,10.131.0.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,30,GET ,js
2077,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,30,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
